draw,peer_reaction_mean_car_pct,peer_drift_mean_car_pct
790,-9.5425,-0.4075000000000024
791,-1.4750000000000005,33.13999999999999
792,-23.58,14.695
793,6.1075,18.295
794,0.7325000000000002,5.084999999999999
795,-21.744999999999997,16.8525
796,-0.8425000000000011,22.549999999999997
797,-5.275,8.384999999999998
798,3.362499999999999,2.2474999999999996
799,-22.8025,22.125
800,-2.705000000000001,-14.712500000000002
801,3.174999999999998,-2.1649999999999983
802,-1.9975,18.580000000000002
803,4.0874999999999995,7.867499999999998
804,2.275,6.274999999999997
805,3.5625,29.2675
806,14.747499999999999,-6.570000000000002
807,0.5625,31.8225
808,3.18,16.0025
809,-4.9925000000000015,3.902499999999997
810,12.0925,-35.145
811,-4.6275,-1.0999999999999979
812,-10.765,9.227500000000001
813,3.5974999999999993,1.9524999999999988
814,9.665,23.264999999999997
815,6.3775,26.3175
816,7.017499999999999,8.862500000000002
817,-0.6400000000000001,22.412499999999998
818,-3.79,26.709999999999997
819,13.547499999999998,16.88
820,6.624999999999998,6.975
821,-3.1975000000000007,25.422500000000003
822,2.652499999999999,11.049999999999997
823,2.2625,20.224999999999998
824,-16.2775,-5.307500000000001
825,2.454999999999999,15.702499999999999
826,1.1874999999999998,2.3299999999999943
827,2.7199999999999998,-2.5700000000000003
828,0.5950000000000002,32.335
829,2.7675,-4.054999999999997
830,6.042499999999999,31.6025
831,3.3599999999999994,12.472500000000004
832,0.31749999999999967,12.104999999999999
